session_uid,procedure_slug,procedure_id,participant_id,laptop_short,rtaps_session_id,decision_time_synced_t,decision_time_unix_t,window_start_synced_t,window_end_synced_t,pupil_n_samples,pupil_data_yield,pupil_diam_mean,pupil_diam_std,pupil_diam_median,pupil_diam_iqr,pupil_diam_slope,pupil_diam_range,pupil_eye_asymmetry,pupil_pcps_mean,pupil_pcps_std,pupil_diam_mean_z,pupil_diam_slope_z,fixation_count,fixation_rate_per_sec,fixation_dur_mean_ms,fixation_dur_std_ms,fixation_dur_median_ms,fixation_dispersion_mean,fixation_dispersion_std,fixation_time_in_fixation_ratio,fixation_saccade_amp_mean,blink_count,blink_rate_30s,blink_dur_mean_s,blink_dur_std_s,blink_inter_interval_mean_s,blink_inter_interval_cv,blink_long_count,gaze_n_samples,gaze_norm_x_mean,gaze_norm_y_mean,gaze_norm_x_std,gaze_norm_y_std,gaze_region_entropy,gaze_region_top1_ratio,gaze_transitions_per_sec,step_number,step_id,n_steps_remaining,step_threshold_s,time_in_step_so_far_s,is_over_threshold_now,progress_vs_threshold,step_sub_steps_shown_eventually,step_exceeded_threshold_eventually,cumulative_session_time_s,cumulative_blink_count_session,cumulative_long_blink_count_session,frac_window_in_current_step,valid,data_yield,workload_label
zahabi__361__centrifuge,centrifuge,1,P17,zahabi,sess_1764881214955_9vqqte,25232.465762,1764881206.5271828,25222.465762,25232.465762,,,,,,,,,,,,,,88.0,2.933333333333333,129.58590909122657,46.74331953781484,114.010250001229,1.181913452851078,0.41281190941398793,0.3801186666675979,0.11549513333841512,6.0,6.0,0.3841563333335216,0.3422277124976635,5.687191000000166,1.1682858469476214,1.0,0.0,0.5202453750178075,0.6898073848201128,0.1185289575777345,0.16764997898365416,1.8793567956549722,0.45454545454545453,2.8,6.0,13.0,2.0,49.0,3.5711827278137207,0.0,0.07288128015946368,0.0,0.0,881.5711827278137,189.0,37.0,0.3571182727813721,True,,
zahabi__351__centrifuge,centrifuge,1,P16,zahabi,sess_1764880218897_kymvek,23461.247674,1764879435.3078015,23451.247674,23461.247674,,,,,,,,,,,,,,119.0,3.966666666666667,123.71777731135532,46.23201604225867,104.0324999994482,1.3177871659750506,0.21659412806285586,0.4907471833350428,0.08151003761281675,6.0,6.0,0.37743583333334146,0.15742357234034196,5.532031399999687,0.5254879730556391,2.0,0.0,0.5166842026897903,0.4872153188425127,0.10574861629780231,0.19309140813009384,2.007896676568925,0.46218487394957986,3.9,3.0,6.0,5.0,559.0,84.41080141067505,0.0,0.15100322255934714,0.0,0.0,174.41080141067505,12.0,2.0,1.0,True,,
zahabi__311__centrifuge,centrifuge,1,P8,zahabi,sess_1764860095668_e910ks,3091.660942,1764859065.7196178,3081.660942,3091.660942,470.0,0.39166666666666666,4.877744791620135,1.6418192493879125,4.312434536285558,3.3929944804130674,-0.09221277646151857,6.142969289902534,2.6329637778540222,-0.04343807897314428,0.2229686020468518,-0.015652362653474774,-0.01860889253554206,64.0,2.1333333333333333,144.01708593748452,50.477463751135446,138.46300000000156,0.6002362823141538,0.4308896235495221,0.30723644999996697,0.23813669048835348,0.0,0.0,,,,,0.0,0.0,0.7765950804277806,0.023266579145419637,0.5019428997392067,0.37814278946873264,1.2894817231645856,0.640625,1.1,3.0,6.0,5.0,559.0,197.05161786079407,0.0,0.35250736647727027,1.0,1.0,591.0516178607941,28.0,6.0,1.0,True,0.39166666666666666,
zahabi__311__centrifuge,centrifuge,1,P8,zahabi,sess_1764860095668_e910ks,3057.660942,1764859031.7196178,3047.660942,3057.660942,220.0,0.18333333333333332,4.352321081900537,1.6158670839284708,5.413506691641034,3.2466854462639,0.13427873632181006,5.511219004438395,2.8151330722002696,-0.19489002226729593,0.24201429775722522,-0.12168488574834246,0.027097964836399,42.0,1.4,185.25754761906552,114.61078808801439,157.27350000020124,0.5831342286892872,0.42611133129188333,0.2593605666666917,0.12074908440905732,0.0,0.0,,,,,0.0,0.0,0.4650319899971371,0.28864863564151966,0.07779826734445078,0.362611351479866,0.9498560638037995,0.8095238095238095,0.6,3.0,6.0,5.0,559.0,163.05161786079407,0.0,0.2916844684450699,1.0,1.0,557.0516178607941,28.0,6.0,1.0,True,0.18333333333333332,
zahabi__341__centrifuge,centrifuge,1,P13,zahabi,sess_1764876093374_cgg6ok,18820.307096,1764874794.3581052,18810.307096,18820.307096,621.0,0.5175,1.5645074632301028,0.3108487278834566,1.6530707830517852,0.18897271041972208,-0.000162748422066114,1.795419731141466,0.8444096663506687,-0.023082132740113535,0.1590857494855385,0.07431729672274487,-0.00011175622293228043,50.0,1.6666666666666667,109.97805999984848,36.565818068931556,96.04750000107742,1.291667817165389,0.2348886297563469,0.18329676666641415,0.08595826492370691,1.0,1.0,0.19288200000301,,,,0.0,0.0,0.45719860675721463,0.8178383057549578,0.22659006488781772,0.2075132365902023,1.5488714998212727,0.48,0.8,3.0,6.0,5.0,559.0,775.9841051101685,1.0,1.3881647676389417,1.0,1.0,849.9841051101685,90.0,45.0,1.0,True,0.5175,
zahabi__311__centrifuge,centrifuge,1,P8,zahabi,sess_1764860095668_e910ks,3461.660942,1764859435.7196178,3451.660942,3461.660942,1005.0,0.8375,5.551829715209146,0.953262992677098,5.94212209450504,1.8747294479862324,-0.09558547903497981,2.9026543148510444,1.879831964723703,0.11703951464737217,0.03431323844069464,0.12038056449878086,-0.01928951687147752,87.0,2.9,159.40640229889047,59.07854831552764,171.30700000006982,0.46889510215299773,0.34616518102236016,0.46227856666678235,0.06142764568563207,0.0,0.0,,,,,0.0,0.0,0.4922895629137861,0.2676996723164613,0.05000677474190431,0.23549413167021863,0.971809450979538,0.7586206896551724,0.6,3.0,6.0,5.0,559.0,567.0516178607941,1.0,1.0144036097688625,1.0,1.0,961.0516178607941,33.0,7.0,1.0,True,0.8375,
zahabi__331__centrifuge,centrifuge,1,P12,zahabi,sess_1764873793901_qatgkd,17788.618229,1764873762.679381,17778.618229,17788.618229,1545.0,1.2875,2.1270342741171677,0.2154543803597706,2.146951112519027,0.2269763302250123,0.029191124235049087,3.280480694218818,0.2375434708818993,1.158802384867618,0.2286734351758092,1.195596339365296,0.03013206053721579,78.0,2.6,104.71069871821852,26.408406930533186,96.03149999747984,1.3212409293405132,0.19878263532352472,0.2722478166673682,0.08729730380949301,,,,,,,,0.0,0.19007312788206882,0.5446923849878743,0.1801974719566247,0.28293247632239626,1.92980813854504,0.44871794871794873,1.3,6.0,13.0,2.0,49.0,19.778380870819092,0.0,0.4036404259350835,0.0,0.0,2409.778380870819,0.0,0.0,1.0,True,1.2875,
zahabi__361__centrifuge,centrifuge,1,P17,zahabi,sess_1764881214955_9vqqte,24542.465762,1764880516.5271828,24532.465762,24542.465762,,,,,,,,,,,,,,105.0,3.5,146.21131904759318,52.179751248726966,130.07449999713572,1.0913282422460264,0.43767120001714327,0.5117396166665761,0.058747009040929325,8.0,8.0,0.48177837500043097,0.3483192107068751,3.1031868571429055,1.3101601662440632,2.0,0.0,0.5072066463987079,0.534792102202048,0.07048409712604463,0.15657619359747732,1.243192644024513,0.6952380952380952,1.9,3.0,6.0,5.0,559.0,143.57118272781372,0.0,0.25683574727694763,0.0,0.0,191.57118272781372,27.0,4.0,1.0,True,,
zahabi__341__centrifuge,centrifuge,1,P13,zahabi,sess_1764876093374_cgg6ok,19026.307096,1764875000.3581052,19016.307096,19026.307096,1112.0,0.9266666666666666,1.7035129645652443,0.333579271566984,1.8462265736603884,0.21943174816513045,-0.04090778704317429,2.8148106085431372,0.736160711743655,0.08753702021494013,0.14384822678277062,0.1697697109385505,-0.02809059350883327,44.0,1.4666666666666666,110.29378409139926,32.96450606598526,97.93550000176765,1.284380742507678,0.2472115550506388,0.16176421666738558,0.0871256345712891,5.0,5.0,0.5424513999998453,0.4551411405874127,1.5670019999997749,0.4252352386100898,2.0,0.0,0.5994214482597724,0.9406262250301048,0.0866778097858889,0.08752907618851591,0.6321302781219706,0.8409090909090909,1.2,3.0,6.0,5.0,559.0,981.9841051101685,1.0,1.75667997336345,1.0,1.0,1055.9841051101685,116.0,58.0,1.0,True,0.9266666666666666,
zahabi__311__centrifuge,centrifuge,1,P8,zahabi,sess_1764860095668_e910ks,2689.660942,1764858663.7196178,2679.660942,2689.660942,830.0,0.6916666666666667,4.606658628437013,1.2305623316190204,5.07478791307374,1.1262045941326804,-0.040914340139316885,5.038050463924769,1.7167044336991149,-0.10411489357449566,0.20851752260573098,-0.07035859179138933,-0.008256671017089387,65.0,2.1666666666666665,127.59554615383352,41.06927776216849,112.67600000019227,0.9028544849757918,0.37919548046323603,0.2764570166666393,0.16576514206635315,2.0,2.0,0.16703650000022205,0.00922349999996186,4.43516899999986,0.0,0.0,0.0,0.4209301337752722,0.15834653744443775,0.14215846735090035,0.22456527567158374,1.2625705993757,0.7076923076923077,1.6,1.0,1.0,7.0,43.0,189.05161786079407,1.0,4.396549252576606,1.0,1.0,189.05161786079407,21.0,3.0,1.0,True,0.6916666666666667,
zahabi__311__centrifuge,centrifuge,1,P8,zahabi,sess_1764860095668_e910ks,3727.660942,1764859701.7196178,3717.660942,3727.660942,246.0,0.205,4.698668636189627,1.005276510986243,4.835076975189667,0.663159502020588,-0.18569118179220478,4.725277363574697,0.5100960406730088,-0.11869802207652169,0.19403528313553944,-0.05179061876026273,-0.03747319383893581,76.0,2.533333333333333,142.5484407894768,52.319959981169596,121.90774999999121,1.197853399433923,0.3067333008080475,0.3611227166666746,0.10866207721118071,3.0,3.0,0.31832633333336463,0.1765897089061915,2.755053000000089,0.36939870122278046,1.0,0.0,0.5083272393007536,0.43534475749072565,0.11139282120873868,0.26110063888521046,1.917067991864698,0.4342105263157895,1.9,5.0,12.0,3.0,298.0,95.05161786079407,0.0,0.3189651606066915,0.0,1.0,1227.051617860794,44.0,11.0,1.0,True,0.205,
lenovo__231__centrifuge,centrifuge,1,P14,lenovo,sess_1764877390836_kqyf3k,63506.63376,1764877029.8543787,63496.63376,63506.63376,1256.0,1.0466666666666666,2.6258283772423314,0.25655095035041137,2.566942772943734,0.46731894695541243,0.01551182758998025,2.183945201906093,0.46497731107838103,-0.10169852760667736,0.07356346161616856,-0.10240751303405328,0.005302440945702527,88.0,2.933333333333333,117.23603977183798,41.407226634301146,96.80500000467873,1.1951167846958564,0.33508952959879634,0.34389238333072475,0.1021166183916925,8.0,8.0,0.2639791250012422,0.07471374725790589,2.7545192857141956,0.9176471921404175,0.0,0.0,0.5523419256801195,0.4422724175942338,0.048974471292029455,0.1700868876459912,1.0955389554989987,0.7045454545454546,1.9,6.0,13.0,2.0,49.0,7.018378734588623,0.0,0.14323221907323722,1.0,1.0,472.0183787345886,137.0,18.0,0.7018378734588623,True,1.0466666666666666,
zahabi__341__centrifuge,centrifuge,1,P13,zahabi,sess_1764876093374_cgg6ok,19557.307096,1764875531.3581052,19547.307096,19557.307096,1125.0,0.9375,1.322878100431272,0.23214189340068095,1.3972039072515976,0.09326322828175382,0.023213868874107476,3.1652671693027035,0.6030504442950343,-0.16700972223452892,0.1021230450122241,-0.09160495673517945,0.01594051894378177,58.0,1.9333333333333333,115.11644827592606,40.14628867538293,94.07300000020768,1.3276899016932118,0.1610311153155068,0.22255846666679038,0.0966989732233339,5.0,5.0,0.9559510000006413,0.6761184690489918,5.710001000000375,0.6582151970696613,3.0,0.0,0.6322602003151621,0.9128643619882676,0.0969192359003106,0.13220651918501877,1.362051251733998,0.46551724137931033,1.5,3.0,6.0,5.0,559.0,1512.9841051101685,1.0,2.706590527925167,1.0,1.0,1586.9841051101685,169.0,81.0,1.0,True,0.9375,
zahabi__341__centrifuge,centrifuge,1,P13,zahabi,sess_1764876093374_cgg6ok,19142.307096,1764875116.3581052,19132.307096,19142.307096,272.0,0.22666666666666666,2.0269249186457943,0.31463460680838445,2.1134593443651406,0.2954098926033897,-0.0648169243256199,1.8172098057244885,1.248283047477596,0.2515809781320037,0.17621017111581974,0.3918505027542017,-0.04450853994624963,42.0,1.4,115.61738095250413,33.45937361555846,107.997000000978,1.191564756517589,0.23303061376878512,0.16186433333350578,0.08151580018286168,4.0,4.0,1.427542249999533,0.6418486469092325,2.961372999999488,0.3329980848787503,3.0,0.0,0.5638700066024891,0.810585140812376,0.06054108739429524,0.07841188556920362,0.1623261801753929,0.9761904761904762,0.2,3.0,6.0,5.0,559.0,1097.9841051101685,1.0,1.9641933901791921,1.0,1.0,1171.9841051101685,132.0,63.0,1.0,True,0.22666666666666666,
lenovo__241__centrifuge,centrifuge,1,P15,lenovo,sess_1764878417226_01bll6,64426.02972830205,1764877949.245,64416.02972830205,64426.02972830205,1314.0,1.095,3.198618776588337,0.18049045880396866,3.1976811489723587,0.23244979940584098,-0.02383677988481991,2.200790017406682,0.16989330960352644,-0.09096915274181182,0.04847843278414811,-0.09079700799323477,-0.006775571928018539,94.0,3.1333333333333333,116.13253191566439,38.42770234551855,103.64550000667805,1.304506576427343,0.2183146030845869,0.3638819333357484,0.10566188151283677,16.0,16.0,0.30981356249913006,0.1944470620483149,1.8909444666666484,0.63829481104785,2.0,1315.0,0.39189880516715614,0.7448364726484136,0.09552412583773759,0.1357608018228564,1.6144764295862464,0.6083650190114068,4.5,5.0,12.0,3.0,298.0,54.0,0.0,0.18120805369127516,0.0,1.0,441.0,164.0,25.0,1.0,True,1.095,
zahabi__341__centrifuge,centrifuge,1,P13,zahabi,sess_1764876093374_cgg6ok,19099.307096,1764875073.3581052,19089.307096,19099.307096,214.0,0.17833333333333334,1.1301300579762934,0.29374548447510124,1.015159091284047,0.48742480262984533,-0.02883087009773213,1.9854077871123947,0.3939120854869511,-0.24900533448839993,0.15044387769680345,-0.2239613441513882,-0.01979760605399216,19.0,0.6333333333333333,130.35349999968037,92.6941353812307,89.70299999782583,1.1693169359503304,0.34948474004175833,0.08255721666646423,0.2061683301313597,2.0,2.0,0.2799449999984062,0.047902999998768805,1.8871650000000955,0.0,0.0,0.0,0.5408437049569779,0.7517684217424176,0.17021801272818698,0.3384339838143298,1.929309207916729,0.5789473684210527,0.8,3.0,6.0,5.0,559.0,1054.9841051101685,1.0,1.8872703132561153,1.0,1.0,1128.9841051101685,126.0,59.0,1.0,True,0.17833333333333334,
zahabi__331__centrifuge,centrifuge,1,P12,zahabi,sess_1764873793901_qatgkd,17059.618229,1764873033.679381,17049.618229,17059.618229,2106.0,1.755,1.4496778035342823,0.06574370045888964,1.44626247328258,0.07042305510462121,-0.004620385360230229,1.4678378131499814,0.05454234768777444,0.504427707311169,0.21372089663697433,0.4964062015503105,-0.004769317216380541,87.0,2.9,125.62249425294188,45.02230341500744,108.00449999806006,1.2521581870175003,0.2882694447566514,0.36430523333353143,0.046511488111011204,,,,,,,,0.0,0.5436162177285914,0.890007474134067,0.028438356688842512,0.11472054458274833,0.15790637433488172,0.9770114942528736,0.4,3.0,6.0,5.0,559.0,1605.778380870819,1.0,2.872591021235812,1.0,1.0,1680.778380870819,0.0,0.0,1.0,True,1.755,
zahabi__321__centrifuge,centrifuge,1,P11,zahabi,sess_1764862036407_ac5ipm,5376.630135,1764861350.6839075,5366.630135,5376.630135,,,,,,,,,,,,,,68.0,2.2666666666666666,176.76150735289465,77.97132516586335,196.41124999998283,0.9640818909561927,0.34048883485179016,0.4006594166665612,0.09989380590025643,3.0,3.0,1.3795546666666876,0.347517748550442,5.271479500000169,0.40582658056418974,3.0,0.0,0.6393233799102284,0.28745312542751705,0.18535824752828306,0.3194864052141816,1.9075129725151685,0.35294117647058826,0.8,3.0,6.0,5.0,559.0,586.2769074440002,1.0,1.0487958988264763,1.0,1.0,777.2769074440002,37.0,15.0,1.0,True,,
lenovo__231__centrifuge,centrifuge,1,P14,lenovo,sess_1764877390836_kqyf3k,63452.63376,1764876975.8543787,63442.63376,63452.63376,1308.0,1.09,2.975121150580734,0.19308224879160274,2.950651262596314,0.2725044859899164,0.02410708655554789,2.2844651292753935,0.19634266326951444,0.01865989840993822,0.07748861079615955,0.01699197697729069,0.00824057655954741,84.0,2.8,125.50616071417781,45.81596693571589,108.66349999923841,1.2499603493966087,0.26034660777227203,0.35141724999969787,0.13513318571516447,14.0,14.0,0.4716060000001952,0.41060398177125146,2.016107230769054,0.6624460879162534,4.0,0.0,0.3984550331504429,0.5568224826486349,0.1483834072363346,0.26892068973376904,2.2912471282543776,0.25,2.2,4.0,11.0,4.0,68.0,203.01837873458862,1.0,2.985564393155715,1.0,1.0,418.0183787345886,121.0,15.0,1.0,True,1.09,
zahabi__311__centrifuge,centrifuge,1,P8,zahabi,sess_1764860095668_e910ks,3110.660942,1764859084.7196178,3100.660942,3110.660942,1483.0,1.2358333333333333,5.14365036987243,1.3692643619627713,5.509300490613667,2.506157845980261,-0.044199868634892614,5.7533595948595355,2.309325803967167,-0.005250448794159978,0.16684723805434787,0.038008404543607405,-0.008919703289218666,72.0,2.4,143.3286805555364,51.248426822680074,127.87099999991369,0.8880970015534708,0.4671933842880411,0.3439888333332874,0.233934771452704,1.0,1.0,0.1322279999999409,,,,0.0,0.0,0.6400814735795378,0.2474191145136993,0.27314187044167204,0.32009541449354734,1.9938252486923773,0.5694444444444444,2.6,3.0,6.0,5.0,559.0,216.05161786079407,0.0,0.38649663302467635,1.0,1.0,610.0516178607941,29.0,6.0,1.0,True,1.2358333333333333,
zahabi__341__centrifuge,centrifuge,1,P13,zahabi,sess_1764876093374_cgg6ok,19303.307096,1764875277.3581052,19293.307096,19303.307096,518.0,0.43166666666666664,1.649645785690274,0.18403752716594604,1.6735686003683745,0.21423636907525268,0.013161404925308024,1.3629344704867985,,0.014619346863145805,0.11319280613521925,0.1327801513799412,0.009037684570221024,37.0,1.2333333333333334,131.01052702719196,92.53590861974119,104.13499999776832,1.1346681530732305,0.4091209141820618,0.1615796500002034,0.1883843688124215,0.0,0.0,,,,,0.0,0.0,0.6110923400332275,0.8562297157809088,0.09078003645757005,0.30114127977356575,1.7855400897785385,0.5135135135135135,1.5,3.0,6.0,5.0,559.0,1258.9841051101685,1.0,2.2522077014493176,1.0,1.0,1332.9841051101685,144.0,67.0,1.0,True,0.43166666666666664,
zahabi__351__centrifuge,centrifuge,1,P16,zahabi,sess_1764880218897_kymvek,23645.247674,1764879619.3078015,23635.247674,23645.247674,,,,,,,,,,,,,,115.0,3.8333333333333335,145.99046956541514,54.47972891797683,131.92899999921792,1.0667372446609773,0.4133663528285655,0.5596301333340913,0.08627578719422273,7.0,7.0,0.5158251428562964,0.5311709070313408,3.944008833333404,1.4592573510598652,1.0,0.0,0.5240219105891002,0.6171020017645393,0.10789568022604339,0.19071494466640468,1.8114006121319555,0.5826086956521739,2.5,3.0,6.0,5.0,559.0,268.41080141067505,0.0,0.4801624354394903,0.0,0.0,358.41080141067505,37.0,6.0,1.0,True,,
zahabi__321__centrifuge,centrifuge,1,P11,zahabi,sess_1764862036407_ac5ipm,5504.630135,1764861478.6839075,5494.630135,5504.630135,,,,,,,,,,,,,,84.0,2.8,148.3321845238,54.13136494470276,139.9250000004031,0.8968077601112922,0.36155065782941,0.41533011666664,0.16314174026780778,0.0,0.0,,,,,0.0,0.0,0.5653334198408967,0.04791679840012312,0.34945532013765795,0.24969774528236774,0.7083426483416162,0.8571428571428571,0.8,3.0,6.0,5.0,559.0,714.2769074440002,1.0,1.277776220830054,1.0,1.0,905.2769074440002,40.0,16.0,1.0,True,,
zahabi__321__centrifuge,centrifuge,1,P11,zahabi,sess_1764862036407_ac5ipm,5143.630135,1764861117.6839075,5133.630135,5143.630135,,,,,,,,,,,,,,66.0,2.2,170.04425000000495,52.65718276611083,208.21124999974927,0.7766322369142223,0.3285809453357902,0.37409735000001093,0.05076523669393007,0.0,0.0,,,,,0.0,0.0,0.5351809498774523,0.2512089678224594,0.15781865033012055,0.336417526803903,1.2967277748254378,0.5303030303030303,0.2,3.0,6.0,5.0,559.0,353.27690744400024,0.0,0.6319801564293386,1.0,1.0,544.2769074440002,25.0,9.0,1.0,True,,
zahabi__331__centrifuge,centrifuge,1,P12,zahabi,sess_1764873793901_qatgkd,16920.618229,1764872894.679381,16910.618229,16920.618229,1488.0,1.24,1.820596951935934,0.2059067927117502,1.8354929389511414,0.2426365844002032,-0.028046039864906294,1.8253072511949942,0.2840637318797308,0.8892914822330276,0.17219749303585308,0.8792814256785977,-0.02895006592530789,30.0,1.0,121.74751666655841,64.13486371699237,108.57500000020082,1.190132044129604,0.3627859522637877,0.12174751666655842,0.2328394526428842,,,,,,,,0.0,0.39007783530004,0.5775068680110309,0.20488709577311093,0.40910625687648533,2.235591746027931,0.4,1.2,3.0,6.0,5.0,559.0,1466.778380870819,1.0,2.623932702810052,1.0,1.0,1541.778380870819,0.0,0.0,1.0,True,1.24,
zahabi__311__centrifuge,centrifuge,1,P8,zahabi,sess_1764860095668_e910ks,3066.660942,1764859040.7196178,3056.660942,3066.660942,426.0,0.355,4.029222437419975,1.829460648880144,3.75461438111716,3.739389666069797,0.02320842974609405,5.63469684560435,1.8482373845149391,-0.2675289325593721,0.3058807278387594,-0.18688743342379585,0.004683550280518574,45.0,1.5,182.51357777778847,110.877170553857,154.95499999997264,0.5083360996945948,0.43604082344301764,0.2737703666666827,0.13167889527367355,0.0,0.0,,,,,0.0,0.0,0.6514699046510193,0.04168653161617083,0.3426536611506897,0.24869666536781387,1.1536468530213722,0.7111111111111111,0.5,3.0,6.0,5.0,559.0,172.05161786079407,0.0,0.30778464733594646,1.0,1.0,566.0516178607941,28.0,6.0,1.0,True,0.355,
zahabi__331__centrifuge,centrifuge,1,P12,zahabi,sess_1764873793901_qatgkd,15593.618229,1764871567.679381,15583.618229,15593.618229,1625.0,1.3541666666666667,1.2891550555308164,0.2434345260945281,1.2691419334671776,0.4761642874166061,0.00029297078173627156,1.7016553934196543,0.4716365689810422,0.3780361442143537,0.40781975872565124,0.33070922045791595,0.00030241429757314465,74.0,2.466666666666667,111.04367567556461,34.36067221178584,98.04724999958125,1.3296238179948445,0.2337615995411512,0.2739077333330594,0.08710657076228233,,,,,,,,0.0,0.5076020391519293,0.3338591891212751,0.09394961146698619,0.3306536340495262,1.5441059021813224,0.581081081081081,0.7,3.0,6.0,5.0,559.0,139.7783808708191,0.0,0.2500507707885851,1.0,1.0,214.7783808708191,0.0,0.0,1.0,True,1.3541666666666667,
lenovo__211__centrifuge,centrifuge,1,P9,lenovo,sess_1764865182095_fri17d,50040.875935136886,1764863564.095,50030.875935136886,50040.875935136886,,,,,,,,,,,,,,101.0,3.3666666666666667,119.39311386116303,41.68541176972546,101.77200000180164,1.24368024740554,0.24232165286401003,0.40195681666591554,0.06932839113818816,,,,,,,,0.0,0.5144749689557553,0.8154851197003642,0.05152938096984934,0.11486894941486896,0.6824131248558221,0.8613861386138614,0.7,1.0,1.0,7.0,43.0,143.0,1.0,3.3255813953488373,1.0,1.0,143.0,0.0,0.0,1.0,True,,
zahabi__341__centrifuge,centrifuge,1,P13,zahabi,sess_1764876093374_cgg6ok,18576.307096,1764874550.3581052,18566.307096,18576.307096,927.0,0.7725,1.5841000251714197,0.4006025084945756,1.584745659644426,0.5189782576591477,0.13766652960798711,2.0918161277983947,0.8392098977930307,0.001583763371164748,0.20393345217254302,0.08777113358537715,0.09453296798744777,40.0,1.3333333333333333,137.9815374994905,75.2898953465813,106.96975000064413,1.2085935515288067,0.2953311011509876,0.183975383332654,0.07204184623752505,1.0,1.0,0.8796880000008969,,,,1.0,0.0,0.5898641481592442,0.8806479622048343,0.10113529116183244,0.10473241237021087,0.7219280948873623,0.8,0.5,3.0,6.0,5.0,559.0,531.9841051101685,0.0,0.9516710288196216,1.0,1.0,605.9841051101685,55.0,29.0,1.0,True,0.7725,
lenovo__241__centrifuge,centrifuge,1,P15,lenovo,sess_1764878417226_01bll6,64582.02972830205,1764878105.245,64572.02972830205,64582.02972830205,1134.0,0.945,3.0400235885573315,0.19884961244817412,3.0561990199419187,0.16595697889264782,-0.010566209330931524,3.1108830257140117,0.06830350794728712,-0.1359934804231112,0.05579661203799848,-0.13587747226458663,-0.0030034304832348402,100.0,3.3333333333333335,142.33192000014242,51.849090936371695,126.04900000587806,1.2741736895799403,0.22994947628774717,0.47443973333380807,0.06424997066747778,26.0,26.0,0.26364226923033124,0.10943457159474741,1.0509937999999965,0.41392966486973354,1.0,1133.0,0.4223947643575236,0.6288341546174153,0.1083459893963325,0.1934069011516169,1.8706483881086977,0.3971756398940865,5.2,5.0,12.0,3.0,298.0,210.0,0.0,0.7046979865771812,0.0,1.0,597.0,264.0,40.0,1.0,True,0.945,
zahabi__331__centrifuge,centrifuge,1,P12,zahabi,sess_1764873793901_qatgkd,17806.618229,1764873780.679381,17796.618229,17806.618229,1579.0,1.3158333333333334,1.592494499780573,0.2287171078966564,1.5602506455944103,0.2808924394196137,0.018123390072858167,1.8148166325432875,0.1154647087981624,0.6395218052275784,0.2557289459225801,0.6438264003192037,0.018707572973816977,55.0,1.8333333333333333,105.2133090907856,32.33745413568707,93.7354999987292,1.2552132809155474,0.2282125354724074,0.19289106666644026,0.10658385899931146,,,,,,,,0.0,0.34840803398276665,0.7323313174471372,0.17574527975571413,0.3114362096245909,1.7399923895930938,0.4909090909090909,1.1,7.0,14.0,1.0,42.0,0.7783808708190918,0.0,0.018532877876645044,0.0,0.0,2427.778380870819,0.0,0.0,0.07783808708190917,True,1.3158333333333334,
zahabi__341__centrifuge,centrifuge,1,P13,zahabi,sess_1764876093374_cgg6ok,18435.307096,1764874409.3581052,18425.307096,18435.307096,806.0,0.6716666666666666,1.5293380198398245,0.17871420908333954,1.5360617235202232,0.19544700220450228,-0.0043914020340505905,1.8326532678103864,0.25033346995829864,-0.01854836326289268,0.1069377250002262,0.05016711384520219,-0.00301549163102338,35.0,1.1666666666666667,139.15219999980764,137.29322190003157,99.98300000006566,1.2564028803101728,0.29394070181528176,0.1623442333331089,0.11575237939355229,6.0,6.0,0.8920181666659724,0.39544801093368137,4.9291063999997276,0.4454675252800561,5.0,0.0,0.6029999809466828,1.006952778188174,0.12346352754259954,0.10456662840223761,1.3337083101579088,0.4857142857142857,1.1,3.0,6.0,5.0,559.0,390.98410511016846,0.0,0.6994348928625553,1.0,1.0,464.98410511016846,47.0,24.0,1.0,True,0.6716666666666666,
zahabi__351__centrifuge,centrifuge,1,P16,zahabi,sess_1764880218897_kymvek,23570.247674,1764879544.3078015,23560.247674,23570.247674,,,,,,,,,,,,,,104.0,3.466666666666667,140.35618269256773,51.00505942585038,123.4535000003234,1.1958660022384309,0.3804840450633517,0.4865681000009014,0.05309030175987098,5.0,5.0,0.5976542000003974,0.682203175422894,6.572997250000299,0.3910877618469725,1.0,0.0,0.4866413446035253,0.48178009714491676,0.08998244220053574,0.12101392766342389,1.132639246504741,0.7115384615384616,1.1,3.0,6.0,5.0,559.0,193.41080141067505,0.0,0.34599427801551885,0.0,0.0,283.41080141067505,23.0,4.0,1.0,True,,
zahabi__341__centrifuge,centrifuge,1,P13,zahabi,sess_1764876093374_cgg6ok,18448.307096,1764874422.3581052,18438.307096,18448.307096,520.0,0.43333333333333335,1.4790322969745135,0.24755649287435383,1.548473095455624,0.31807292458403325,-0.008982165945064161,2.296846142891514,0.22191982321832526,-0.027230056319571115,0.1507773510815805,0.015623137885660342,-0.00616788124288876,42.0,1.4,119.47245238098688,54.398816676967144,100.0160000003234,1.2032965942564797,0.3273960504893619,0.16726143333338162,0.10181634573563553,4.0,4.0,0.9970229999989897,0.24718789874755054,4.259199999999207,0.5958567104732201,4.0,0.0,0.571989936393505,0.9239452515687945,0.09700139389245058,0.13371154795431744,1.1003016488147028,0.7619047619047619,0.9,3.0,6.0,5.0,559.0,403.98410511016846,0.0,0.7226907068160437,1.0,1.0,477.98410511016846,47.0,24.0,1.0,True,0.43333333333333335,
