session_uid,procedure_slug,procedure_id,participant_id,laptop_short,rtaps_session_id,decision_time_synced_t,decision_time_unix_t,window_start_synced_t,window_end_synced_t,pupil_n_samples,pupil_data_yield,pupil_diam_mean,pupil_diam_std,pupil_diam_median,pupil_diam_iqr,pupil_diam_slope,pupil_diam_range,pupil_eye_asymmetry,pupil_pcps_mean,pupil_pcps_std,pupil_diam_mean_z,pupil_diam_slope_z,fixation_count,fixation_rate_per_sec,fixation_dur_mean_ms,fixation_dur_std_ms,fixation_dur_median_ms,fixation_dispersion_mean,fixation_dispersion_std,fixation_time_in_fixation_ratio,fixation_saccade_amp_mean,blink_count,blink_rate_30s,blink_dur_mean_s,blink_dur_std_s,blink_inter_interval_mean_s,blink_inter_interval_cv,blink_long_count,gaze_n_samples,gaze_norm_x_mean,gaze_norm_y_mean,gaze_norm_x_std,gaze_norm_y_std,gaze_region_entropy,gaze_region_top1_ratio,gaze_transitions_per_sec,step_number,step_id,n_steps_remaining,step_threshold_s,time_in_step_so_far_s,is_over_threshold_now,progress_vs_threshold,step_sub_steps_shown_eventually,step_exceeded_threshold_eventually,cumulative_session_time_s,cumulative_blink_count_session,cumulative_long_blink_count_session,frac_window_in_current_step,valid,data_yield,workload_label
loaner__342__column_flushing,column_flushing,2,P13,loaner,sess_1764866684526_aagzlo,9842.595643,1764866518.604618,9832.595643,9842.595643,507.0,0.4225,1.6746512855796984,0.20124600286777106,1.6348331943863703,0.2826462628284063,-0.000331354012936945,2.3872236792702837,0.2240114498600092,-0.14079934871156116,0.09629176542987054,-0.0842279088567788,-0.0001811987725139586,78.0,2.6,146.1470705126209,53.200922306733545,133.70900000063557,1.11315819700863,0.3168415183843069,0.3799823833328143,0.06006267730995873,3.0,3.0,0.8484669999998005,0.3650102124512898,3.8328975000003993,0.6157447466311102,3.0,507.0,0.32209200939912574,0.8513855020986137,0.16654848780305717,0.15779076829072278,1.4188867845431046,0.591715976331361,3.0,7.0,26.0,7.0,75.0,50.07861804962158,0.0,0.6677149073282878,1.0,1.0,105.07861804962158,13.0,6.0,1.0,True,0.4225,
lenovo__222__column_flushing,column_flushing,2,P10,lenovo,sess_1764859992796_enrdj2,46349.57477059894,1764859872.796,46339.57477059894,46349.57477059894,,,,,,,,,,,,,,86.0,2.8666666666666667,125.48012790631579,46.09008802330103,107.32724999616039,1.175774064968362,0.3018332901174553,0.35970969999810526,0.052123844463747966,3.0,3.0,0.3899239999955171,0.13838822037416956,6.530743500003155,0.12008487241945268,1.0,0.0,0.52164546796464,0.3286397223626227,0.04912168162054233,0.11137908725145507,1.1727531531357382,0.6744186046511628,1.7,10.0,32.0,4.0,35.0,7.0,0.0,0.2,0.0,0.0,273.0,37.0,10.0,0.7,True,,
zahabi__362__column_flushing,column_flushing,2,P17,zahabi,sess_1764877305136_arpc65,21209.810002,1764877183.870218,21199.810002,21209.810002,2140.0,1.7833333333333334,3.0997858195506782,0.5152576402418976,3.081155751510974,0.8813294724163514,-0.09915440584214066,3.234181206157657,0.7418912911614499,-0.032934449008095584,0.14026095827106452,-0.02984547769389892,-0.031032819954080238,103.0,3.433333333333333,123.78878640786584,42.928961584280444,105.86250000051224,1.315711820108113,0.18011937594523017,0.4250081666670061,0.06361861723867109,4.0,4.0,0.6798429999998916,0.7613835452731814,7.565294999999121,0.6620066178369448,1.0,2140.0,0.6236334797988435,0.6149295321557369,0.10789225131434833,0.17269895968594676,2.081739159037167,0.3574766355140187,5.1,8.0,27.0,6.0,93.0,5.7142181396484375,0.0,0.06144320580267137,0.0,0.0,102.71421813964844,32.0,3.0,0.5714218139648437,True,1.7833333333333334,
lenovo__232__column_flushing,column_flushing,2,P14,lenovo,sess_1764872309516_ivesvw,58530.29869623953,1764872053.516,58520.29869623953,58530.29869623953,1443.0,1.2025,3.7855983017374775,0.41430387851469014,3.841712751075669,0.810946723684498,-0.04638501315467225,3.0541565629913716,0.6936859711366203,0.3129724038129069,0.15599386911298663,0.31139058126057007,-0.016068495522825594,135.0,4.5,134.16420370410412,48.70558352817596,121.33349999930942,1.2859232552213329,0.21485631974029046,0.6037389166684686,0.06611886519369496,3.0,3.0,0.3311693333331883,0.10571722917602593,8.614395500000683,0.4254109879210619,0.0,1443.0,0.49172877302195717,0.46201799255445286,0.11978191449195934,0.2902909701402247,2.318540721187101,0.2654192654192654,3.6,5.0,24.0,9.0,51.0,8.0,0.0,0.1568627450980392,0.0,0.0,133.0,40.0,2.0,0.8,True,1.2025,
zahabi__362__column_flushing,column_flushing,2,P17,zahabi,sess_1764877305136_arpc65,21156.810002,1764877130.870218,21146.810002,21156.810002,2028.0,1.69,3.1913600699028852,0.17400476226226896,3.237166935815282,0.22998181492629133,-0.008586053442490728,2.1136889849194973,0.12765148015214,-0.0006308285959566998,0.05223275682450043,-0.0011850545944531482,-0.0026872174598184567,128.0,4.266666666666667,140.33708593723304,50.291600019388234,124.22274999880756,1.3155975969026064,0.22614905416093348,0.5987715666655277,0.06383984344033207,8.0,8.0,0.2751002500008326,0.06262331638246531,3.5961548571426,0.39546066463091745,0.0,2027.0,0.4638001841482496,0.4669141293057687,0.0882963549058585,0.13413390468146008,0.5322289302519453,0.900838677849038,4.1,6.0,25.0,8.0,46.0,1.7142181396484375,0.0,0.03726561173148777,0.0,0.0,49.71421813964844,21.0,1.0,0.17142181396484374,True,1.69,
lenovo__252__column_flushing,column_flushing,2,P18,lenovo,sess_1764879467319_itgey8,65580.10717357177,1764879103.319,65570.10717357177,65580.10717357177,1453.0,1.2108333333333334,2.9573391616169573,0.4668789389914943,2.937793645252101,0.7422906607058173,0.06341911393049077,2.504257410503455,0.7998225011919624,-0.1396416698656592,0.08911064145078477,-0.13630807187906605,0.01852157422498614,109.0,3.6333333333333333,132.78752293516754,50.602287910004534,113.09149999578948,1.2794321649336236,0.22058229491820497,0.4824613333311087,0.06830616616143337,3.0,3.0,0.41945399999288685,0.18095315382565713,1.3431180000043241,0.29520786706281216,2.0,1454.0,0.49128128355229767,0.7685174697714008,0.08315318924324232,0.1109470918089784,0.9544072927419456,0.7799174690508941,2.4,1.0,20.0,13.0,27.0,38.0,1.0,1.4074074074074074,0.0,1.0,38.0,13.0,2.0,1.0,True,1.2108333333333334,
lenovo__232__column_flushing,column_flushing,2,P14,lenovo,sess_1764872309516_ivesvw,58629.29869623953,1764872152.516,58619.29869623953,58629.29869623953,1205.0,1.0041666666666667,2.6234530634637636,0.2219840463085011,2.565043573751398,0.3289858500256675,0.027456084208251092,1.8678826376599527,0.32849297820055146,-0.09051937088146067,0.08477623832870596,-0.09119474292173592,0.009511217873399836,126.0,4.2,125.47505952395676,45.550264859250284,104.16824999992969,1.266867465515047,0.2106779715167019,0.5269952500006184,0.05213043261333644,2.0,2.0,0.3876640000016778,0.1364770000000135,4.2731930000009015,0.0,1.0,1205.0,0.5058539504919288,0.3067706801751734,0.08335515709374998,0.2160518340354722,1.460337347517981,0.5800829875518673,3.4,8.0,27.0,6.0,93.0,14.0,0.0,0.15053763440860216,0.0,0.0,232.0,56.0,6.0,1.0,True,1.0041666666666667,
zahabi__362__column_flushing,column_flushing,2,P17,zahabi,sess_1764877305136_arpc65,21193.810002,1764877167.870218,21183.810002,21193.810002,1781.0,1.4841666666666666,3.017172914645367,0.47129928450604414,2.918375087149981,0.8171725585923602,-0.025122721646162662,2.710378129488836,0.7850648694151721,-0.05725494443767883,0.12308245389076927,-0.05570122643280668,-0.00786277615180361,106.0,3.533333333333333,142.48843867886225,52.838309294646,125.53674999617215,1.2626355725871943,0.2071100314244962,0.5034591499986466,0.060674681098699265,6.0,6.0,0.5265229999992395,0.6582399157515207,4.8459066000003075,0.7210113669538079,1.0,1780.0,0.4409866002134806,0.3581815259829758,0.154171711891295,0.1896060894511475,1.3966676036145764,0.6893258426966292,8.8,7.0,26.0,7.0,75.0,35.71421813964844,0.0,0.4761895751953125,0.0,0.0,86.71421813964844,30.0,3.0,1.0,True,1.4841666666666666,
lenovo__242__column_flushing,column_flushing,2,P15,lenovo,sess_1764872801388_fahhv6,58998.546732,1764872521.7619927,58988.546732,58998.546732,1416.0,1.18,2.953711528383425,0.36723710876006466,3.010910598280388,0.5587318088708879,0.0155940984027411,2.9355056500106116,0.5831407431191953,-0.04012077731962659,0.08324882538692982,-0.032649866847920456,0.005107117950185972,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,3.0,22.0,11.0,10.0,9.33499264717102,0.0,0.9334992647171021,1.0,1.0,45.33499264717102,0.0,0.0,0.9334992647171021,True,1.18,
loaner__312__column_flushing,column_flushing,2,P8,loaner,sess_1764863113978_ooz1xs,6076.440574,1764862752.4497,6066.440574,6076.440574,,,,,,,,,,,,,,74.0,2.466666666666667,151.33540540535103,85.38112407491799,139.2769999997654,1.00501722542567,0.369768736089485,0.37329399999986584,0.10538750764847774,1.0,1.0,0.2186300000003029,,,,0.0,0.0,0.4094365180821866,0.5288150436318314,0.10183583391499607,0.29148670968195556,2.089704348857544,0.35135135135135137,1.8,3.0,22.0,11.0,10.0,4.471700191497803,0.0,0.4471700191497803,0.0,0.0,60.4717001914978,10.0,3.0,0.4471700191497803,True,,
loaner__312__column_flushing,column_flushing,2,P8,loaner,sess_1764863113978_ooz1xs,6428.440574,1764863104.4497,6418.440574,6428.440574,,,,,,,,,,,,,,75.0,2.5,129.84157333344533,46.32629056583062,111.45700000088254,1.113440069531442,0.3701708590653343,0.3246039333336133,0.10762123401776859,3.0,3.0,1.16927599999993,0.6403195271098024,3.291352000000188,0.16232083350563972,2.0,0.0,0.43438047398397844,0.2803000119655132,0.09534049662329455,0.2149715517633807,1.6881727658685481,0.64,2.1,14.0,36.0,0.0,73.0,3.4717001914978027,0.0,0.04755753686983291,0.0,0.0,412.4717001914978,46.0,20.0,0.3471700191497803,True,,
lenovo__242__column_flushing,column_flushing,2,P15,lenovo,sess_1764872801388_fahhv6,59126.546732,1764872649.7619927,59116.546732,59126.546732,929.0,0.7741666666666667,3.190348460438864,0.3302592259391675,3.2266092266581325,0.42714681222625916,-0.02224673193554968,2.8343412576761766,0.4667505234795204,0.02864139490489562,0.08088471669558957,0.04484949811471418,-0.007285877071357327,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,9.0,31.0,5.0,23.0,9.33499264717102,0.0,0.4058692455291748,0.0,1.0,173.33499264717102,0.0,0.0,0.9334992647171021,True,0.7741666666666667,
lenovo__222__column_flushing,column_flushing,2,P10,lenovo,sess_1764859992796_enrdj2,46381.57477059894,1764859904.796,46371.57477059894,46381.57477059894,,,,,,,,,,,,,,102.0,3.4,133.39578921573667,48.10576551030365,115.92800000289571,1.2097587916671317,0.26922602646214494,0.4535456833335047,0.05735713316533255,3.0,3.0,0.18504200000218884,0.016591954094365795,6.2814035000010335,0.9471210534403616,0.0,0.0,0.5089359013745246,0.37724924570184515,0.07533443719710914,0.14984392250006637,1.2292231218932965,0.5784313725490197,1.3,11.0,33.0,3.0,33.0,15.0,0.0,0.45454545454545453,0.0,0.0,305.0,40.0,10.0,1.0,True,,
loaner__342__column_flushing,column_flushing,2,P13,loaner,sess_1764866684526_aagzlo,9850.595643,1764866526.604618,9840.595643,9850.595643,610.0,0.5083333333333333,1.7399974337731396,0.20687050119631586,1.738851140692248,0.3147390203786691,0.002660913236481679,2.2843306786119086,0.3140908022126776,-0.09041987353493532,0.08039311364239803,-0.04849379555536546,0.0014551029816813371,87.0,2.9,137.00246551692462,50.66997205675388,121.60799999946904,1.1671224887671792,0.28745603577825507,0.39730714999908134,0.04473506043513404,2.0,2.0,0.9948144999998476,0.36823349999940547,1.4728109999996377,0.0,2.0,609.0,0.3600274561804056,0.8182631462497622,0.15462692459326008,0.14828007884910624,1.5901883220759518,0.45320197044334976,2.8,7.0,26.0,7.0,75.0,58.07861804962158,0.0,0.7743815739949544,1.0,1.0,113.07861804962158,13.0,6.0,1.0,True,0.5083333333333333,
lenovo__222__column_flushing,column_flushing,2,P10,lenovo,sess_1764859992796_enrdj2,46119.57477059894,1764859642.796,46109.57477059894,46119.57477059894,,,,,,,,,,,,,,141.0,4.7,144.68982978739425,54.29039050104261,126.44450000516372,1.2078349173072231,0.27887920034521985,0.6800422000007529,0.043353303755891345,8.0,8.0,0.37185287499960396,0.3342100252522004,3.7484421428567396,0.5602469669535589,1.0,0.0,0.44236983488290516,0.7743402598391852,0.10682872865495126,0.15298811547609772,1.3548232014739212,0.6099290780141844,0.9,1.0,20.0,13.0,27.0,43.0,1.0,1.5925925925925926,0.0,1.0,43.0,18.0,5.0,1.0,True,,
loaner__312__column_flushing,column_flushing,2,P8,loaner,sess_1764863113978_ooz1xs,6107.440574,1764862783.4497,6097.440574,6107.440574,,,,,,,,,,,,,,88.0,2.933333333333333,155.29741477282434,54.43568579354104,154.48699999979,1.1314896976863726,0.31143572493948846,0.4555390833336181,0.08626675423241913,6.0,6.0,0.795973500000097,0.47437769826807513,2.3851048000000445,1.021461317303548,4.0,0.0,0.5105982881130376,0.20487667477391683,0.07080835477180843,0.2157255118143346,0.7088368613891798,0.875,0.9,6.0,25.0,8.0,46.0,0.47170019149780273,0.0,0.010254351989082668,0.0,0.0,91.4717001914978,16.0,7.0,0.04717001914978027,True,,
zahabi__352__column_flushing,column_flushing,2,P16,zahabi,sess_1764877021264_l8822p,20880.720297,1764876854.7791357,20870.720297,20880.720297,,,,,,,,,,,,,,131.0,4.366666666666666,136.59486259534407,49.226809429077456,119.95749999914553,1.3151755155078375,0.20728560765873583,0.5964642333330024,0.05207552343235152,5.0,5.0,0.5620125999987067,0.71382806307536,6.486955500000477,0.6718831027459411,1.0,0.0,0.5007300306619118,0.49478286844968133,0.06508160073608855,0.2505284047982501,1.4857677734284396,0.5877862595419847,1.6,7.0,26.0,7.0,75.0,21.515135765075684,0.0,0.2868684768676758,0.0,0.0,105.51513576507568,22.0,3.0,1.0,True,,
loaner__342__column_flushing,column_flushing,2,P13,loaner,sess_1764866684526_aagzlo,9950.595643,1764866626.604618,9940.595643,9950.595643,753.0,0.6275,1.798914007897205,0.3101695119477547,1.837695656484569,0.5778249233366086,-0.02509026986902724,3.810642506753961,0.524654228702389,-0.035293694283105255,0.09160439514854854,-0.0162756527377023,-0.013720449805377307,109.0,3.6333333333333333,128.53425688056157,46.335358080660555,107.77500000040165,1.1644152354326578,0.27610204663641086,0.4670077999993737,0.03991864325197154,2.0,2.0,0.7672775000000911,0.031511500000306114,11.291556000000128,0.0,2.0,754.0,0.49353779948986515,0.6622642336815356,0.09178281352669311,0.12896772121502845,1.1324824147555093,0.6140583554376657,5.0,11.0,33.0,3.0,33.0,16.078618049621582,0.0,0.4872308499885328,0.0,0.0,213.07861804962158,22.0,10.0,1.0,True,0.6275,
loaner__332__column_flushing,column_flushing,2,P12,loaner,sess_1764866295975_rj31nl,9302.379269,1764865978.3883903,9292.379269,9302.379269,799.0,0.6658333333333334,1.964086251474504,0.10845495547373696,1.943529934051539,0.15742039241043804,-0.007038658250620023,0.864200234065613,0.1549267875690048,-0.017886985692197866,0.038567103862009684,-0.02157789153073213,-0.003506352555136578,124.0,4.133333333333334,141.14919758060663,51.41217720162056,124.05600000147388,1.1611708285697673,0.3311704721789704,0.5834166833331741,0.048563750063856624,2.0,2.0,1.4573050000008152,0.29033199999958004,2.8411550000000716,0.0,2.0,798.0,0.5586443150938426,0.7396872183306216,0.04196811937361103,0.04423645150570122,0.3849924723011886,0.924812030075188,2.8,1.0,20.0,13.0,27.0,52.41339039802551,1.0,1.9412366814083524,0.0,1.0,52.41339039802551,3.0,3.0,1.0,True,0.6658333333333334,
lenovo__232__column_flushing,column_flushing,2,P14,lenovo,sess_1764872309516_ivesvw,58451.29869623953,1764871974.516,58441.29869623953,58451.29869623953,1362.0,1.135,3.2614591603721643,0.2274553481565599,3.2877610664998542,0.35356688967701677,0.009838583172938575,1.2350557537182558,0.3662616542770838,0.1306730375224852,0.08919617814065253,0.12982056815564016,0.003408239405649205,117.0,3.9,129.81311538455458,45.34540495982695,117.28850000508828,1.262924049035041,0.2547556948493366,0.5062711499997629,0.0872161320323603,13.0,13.0,0.267471615384588,0.1492040816980339,2.0542717500005288,0.8459143089377854,1.0,1363.0,0.42830661457024066,0.7481283042434443,0.12535852803399075,0.1920254886440288,1.6491935161436988,0.44900953778429936,2.3,2.0,21.0,12.0,14.0,6.0,0.0,0.42857142857142855,0.0,1.0,54.0,30.0,1.0,0.6,True,1.135,
lenovo__232__column_flushing,column_flushing,2,P14,lenovo,sess_1764872309516_ivesvw,58717.29869623953,1764872240.516,58707.29869623953,58717.29869623953,1277.0,1.0641666666666667,3.0080528764602357,0.30911499948723026,2.964212268365752,0.4924975727752354,-0.02529369503531254,2.033877638257342,0.45694421818841,0.04184041828705536,0.09873011283752174,0.042036659915343624,-0.008762132373992797,96.0,3.2,123.50932812478277,42.57768323644394,107.04249999980675,1.2047740261946809,0.26772704745115944,0.3952298499993049,0.06781673269502193,1.0,1.0,0.4730820000040694,,,,0.0,1277.0,0.44074674696639365,0.31496201262348383,0.07111282273662965,0.22023457441783686,1.6022535541517824,0.5231010180109632,6.8,11.0,33.0,3.0,33.0,18.0,0.0,0.5454545454545454,0.0,0.0,320.0,72.0,8.0,1.0,True,1.0641666666666667,
lenovo__222__column_flushing,column_flushing,2,P10,lenovo,sess_1764859992796_enrdj2,46224.57477059894,1764859747.796,46214.57477059894,46224.57477059894,,,,,,,,,,,,,,125.0,4.166666666666667,142.1245399992913,51.955499520078995,128.34049999946728,1.1677440807835597,0.29807135172115007,0.5921855833303804,0.06174308805493427,1.0,1.0,0.3359090000012656,,,,0.0,0.0,0.5038711927597014,0.518578448109285,0.040576734935721406,0.15763809150656435,0.9664612435928488,0.768,1.8,6.0,25.0,8.0,46.0,44.0,0.0,0.9565217391304348,1.0,1.0,148.0,32.0,8.0,1.0,True,,
lenovo__242__column_flushing,column_flushing,2,P15,lenovo,sess_1764872801388_fahhv6,59252.546732,1764872775.7619927,59242.546732,59252.546732,1092.0,0.91,2.8477480671628874,0.6053097924665557,3.205286159593618,1.1453012414434292,0.020615459276574547,2.941121943761744,1.1476007882541288,-0.08082826348269664,0.14977160696319688,-0.06735324506747295,0.006751629969464275,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,14.0,36.0,0.0,73.0,15.33499264717102,0.0,0.2100683924270003,0.0,0.0,299.334992647171,0.0,0.0,1.0,True,0.91,
lenovo__222__column_flushing,column_flushing,2,P10,lenovo,sess_1764859992796_enrdj2,46178.57477059894,1764859701.796,46168.57477059894,46178.57477059894,,,,,,,,,,,,,,96.0,3.2,117.40228645847613,38.39761605651365,105.32424999837531,1.1719169208801952,0.3034173318942607,0.3756873166671236,0.06679147766494767,8.0,8.0,0.4211671249986466,0.3377395999893242,1.819611428571599,0.6528547775415214,2.0,0.0,0.5264060183344149,0.4137690132927731,0.10122045891595163,0.17463018470805194,1.87020548448853,0.4166666666666667,1.7,5.0,24.0,9.0,51.0,15.0,0.0,0.29411764705882354,0.0,0.0,102.0,29.0,8.0,1.0,True,,
loaner__312__column_flushing,column_flushing,2,P8,loaner,sess_1764863113978_ooz1xs,6273.440574,1764862949.4497,6263.440574,6273.440574,,,,,,,,,,,,,,46.0,1.5333333333333334,169.18761956519475,114.38220738652807,170.5892500003756,1.1214651554584967,0.2715150241149015,0.259421016666632,0.12764391986723092,3.0,3.0,0.7472746666668778,0.7755173565807413,2.6371460000000297,0.8544817010510357,1.0,0.0,0.48939639040530514,0.5652609680499867,0.08142016130001464,0.30012914279902636,1.8837297743735735,0.43478260869565216,0.9,10.0,32.0,4.0,35.0,0.47170019149780273,0.0,0.01347714832850865,0.0,0.0,257.4717001914978,33.0,13.0,0.04717001914978027,True,,
lenovo__242__column_flushing,column_flushing,2,P15,lenovo,sess_1764872801388_fahhv6,59124.546732,1764872647.7619927,59114.546732,59124.546732,869.0,0.7241666666666666,3.1924176951113883,0.2949110831046269,3.2291678306271994,0.4162711145850104,-0.036461665653435886,2.786603809994869,0.43314814900180965,0.028169840708815726,0.06949421321514622,0.04552717920061382,-0.011941314101212123,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,9.0,31.0,5.0,23.0,7.3349926471710205,0.0,0.3189127237900444,0.0,1.0,171.33499264717102,0.0,0.0,0.733499264717102,True,0.7241666666666666,
lenovo__232__column_flushing,column_flushing,2,P14,lenovo,sess_1764872309516_ivesvw,58628.29869623953,1764872151.516,58618.29869623953,58628.29869623953,1208.0,1.0066666666666666,2.5823624687878595,0.23419345353781482,2.543512765529103,0.33978823317567386,0.03600135461998052,1.8678826376599527,0.3442367521141394,-0.10474857547119228,0.08883804008793307,-0.10542916890709322,0.012471433469207583,123.0,4.1,126.23886585380404,45.791942638973076,104.23649999574992,1.2654774014457164,0.21247134843263432,0.5175793500005966,0.05063242622236145,2.0,2.0,0.3876640000016778,0.1364770000000135,4.2731930000009015,0.0,1.0,1208.0,0.4913757778836032,0.3510400025958143,0.06012863761370801,0.24658204249451132,1.4623829923973315,0.5256622516556292,4.3,8.0,27.0,6.0,93.0,13.0,0.0,0.13978494623655913,0.0,0.0,231.0,56.0,6.0,1.0,True,1.0066666666666666,
loaner__312__column_flushing,column_flushing,2,P8,loaner,sess_1764863113978_ooz1xs,6372.440574,1764863048.4497,6362.440574,6372.440574,,,,,,,,,,,,,,91.0,3.033333333333333,159.88499450553377,53.38159229377069,178.35250000098313,0.9829562857137124,0.3734950957063018,0.48498448333345245,0.0808774938662567,1.0,1.0,1.720618999999715,,,,1.0,0.0,0.40938644272255786,0.5376790948214913,0.10364953708345721,0.22205991576725936,1.8139974962860763,0.4835164835164835,1.3,13.0,35.0,1.0,69.0,33.4717001914978,0.0,0.48509710422460584,0.0,1.0,356.4717001914978,42.0,17.0,1.0,True,,
lenovo__242__column_flushing,column_flushing,2,P15,lenovo,sess_1764872801388_fahhv6,59113.546732,1764872636.7619927,59103.546732,59113.546732,774.0,0.645,3.2672973618427417,0.32229161708155585,3.3441167427968077,0.24503060292868062,-0.02568655648079573,2.578803769203408,0.3131632352513227,0.05219382850643771,0.0947223308245559,0.07005051361797374,-0.008412430798723084,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,8.0,27.0,6.0,93.0,14.33499264717102,0.0,0.15413970588355935,0.0,0.0,160.33499264717102,0.0,0.0,1.0,True,0.645,
lenovo__242__column_flushing,column_flushing,2,P15,lenovo,sess_1764872801388_fahhv6,59094.546732,1764872617.7619927,59084.546732,59094.546732,797.0,0.6641666666666667,3.4132835219705617,0.3441516748678954,3.4886507265629576,0.4115010391999512,-0.041239707351852686,2.8068879527922865,0.2719469111001551,0.09635669028151747,0.10677071292979678,0.11786145591242912,-0.013506138299091508,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,7.0,26.0,7.0,75.0,26.33499264717102,0.0,0.35113323529561363,0.0,0.0,141.33499264717102,0.0,0.0,1.0,True,0.6641666666666667,
lenovo__232__column_flushing,column_flushing,2,P14,lenovo,sess_1764872309516_ivesvw,58425.29869623953,1764871948.516,58415.29869623953,58425.29869623953,1300.0,1.0833333333333333,3.3654831008685395,0.44197543350930346,3.460275958381671,0.7393433663487716,0.02795807270999561,3.094233829603896,0.7838586122044733,0.16780399038327523,0.16486996771747142,0.16585609145190366,0.009685114557785689,122.0,4.066666666666666,140.4489713115522,54.69108581272694,122.72950000260607,1.2371622885047342,0.2768573923281734,0.5711591500003124,0.0539164369756077,9.0,9.0,0.28557966666590395,0.17218263093592195,2.9355169999998907,0.7953894715287166,1.0,1299.0,0.47113331746950693,0.5707072275223835,0.09452367778677973,0.15547925079779396,1.4470078794989787,0.6735950731331793,2.3,1.0,20.0,13.0,27.0,28.0,1.0,1.037037037037037,0.0,1.0,28.0,18.0,1.0,1.0,True,1.0833333333333333,
zahabi__352__column_flushing,column_flushing,2,P16,zahabi,sess_1764877021264_l8822p,21037.720297,1764877011.7791357,21027.720297,21037.720297,,,,,,,,,,,,,,129.0,4.3,123.39990697677591,40.260661106631474,113.63400000118418,1.3270104242543983,0.1695325571274602,0.5306196000001364,0.07579702260563585,12.0,12.0,0.4639163333331453,0.4985134834287742,2.1442832727271623,1.41035253597762,3.0,0.0,0.46651206292200015,0.7996990588994426,0.08408946477830291,0.23579357793256853,1.3183525866843169,0.6744186046511628,2.4,13.0,35.0,1.0,69.0,22.515135765075684,0.0,0.32630631543587946,0.0,0.0,262.5151357650757,67.0,13.0,1.0,True,,
loaner__312__column_flushing,column_flushing,2,P8,loaner,sess_1764863113978_ooz1xs,6164.440574,1764862840.4497,6154.440574,6164.440574,,,,,,,,,,,,,,52.0,1.7333333333333334,155.1640865385392,76.15288286794829,139.55599999962942,0.7428590164475484,0.4550921231949602,0.26895108333346796,0.1821583981291867,4.0,4.0,0.3317722500000855,0.2067322015388765,6.835629666666743,0.7178964817530129,1.0,0.0,0.418421210080412,0.2809005508148194,0.16603892170667017,0.35905763616830694,1.1108241114370827,0.75,0.9,7.0,26.0,7.0,75.0,39.4717001914978,0.0,0.5262893358866374,0.0,0.0,148.4717001914978,20.0,8.0,1.0,True,,
lenovo__242__column_flushing,column_flushing,2,P15,lenovo,sess_1764872801388_fahhv6,59256.546732,1764872779.7619927,59246.546732,59256.546732,908.0,0.7566666666666667,3.0448702224039854,0.6427279074336323,3.2607589962057792,1.1410359717827006,0.06826787508079406,3.112096816024132,1.1890727968977801,-0.025670499826749762,0.16532365810043523,-0.0027950980421728435,0.022357951145472545,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,14.0,36.0,0.0,73.0,19.33499264717102,0.0,0.26486291297494546,0.0,0.0,303.334992647171,0.0,0.0,1.0,True,0.7566666666666667,
zahabi__362__column_flushing,column_flushing,2,P17,zahabi,sess_1764877305136_arpc65,21150.810002,1764877124.870218,21140.810002,21150.810002,2034.0,1.695,3.251515681337169,0.14561619943675752,3.2572841796666046,0.1142224663707685,-0.00035157314817423974,2.4387719035358475,0.0363399904640489,0.01911165181594288,0.0593338207989278,0.017642129563553714,-0.0001100334989183453,134.0,4.466666666666667,133.84771268647455,47.38426059321088,120.21524999909163,1.321987516245147,0.20129473698635536,0.597853116666253,0.05769306862338996,9.0,9.0,0.2587444444450537,0.06319820273172819,2.9319883749999462,0.37020890804527706,0.0,2034.0,0.4382037101826086,0.5075330895127615,0.05693992049368091,0.09530899214057889,0.5808916064832956,0.884464110127827,3.8,5.0,24.0,9.0,51.0,11.714218139648438,0.0,0.2296905517578125,0.0,0.0,43.71421813964844,20.0,1.0,1.0,True,1.695,
lenovo__242__column_flushing,column_flushing,2,P15,lenovo,sess_1764872801388_fahhv6,59203.546732,1764872726.7619927,59193.546732,59203.546732,1376.0,1.1466666666666667,2.843342370609537,0.39591384460378937,2.911501240590273,0.6816387698908546,-0.05300792741163656,2.536538121332785,0.6743436541697099,-0.07657930463091148,0.08869851348050693,-0.0687961250192073,-0.017360268647435104,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,12.0,34.0,2.0,13.0,10.33499264717102,0.0,0.7949994343977708,0.0,0.0,250.33499264717102,0.0,0.0,1.0,True,1.1466666666666667,
lenovo__242__column_flushing,column_flushing,2,P15,lenovo,sess_1764872801388_fahhv6,59193.546732,1764872716.7619927,59183.546732,59193.546732,618.0,0.515,2.9039368578654865,0.5288180523480925,3.0861870149044064,0.5451324780286386,0.01599330339646841,2.7069272944901908,0.760831306177423,-0.069238906014534,0.1464320815203241,-0.04895123334577926,0.005237858884135078,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,12.0,34.0,2.0,13.0,0.3349926471710205,0.0,0.02576866516700158,0.0,0.0,240.33499264717102,0.0,0.0,0.03349926471710205,False,0.515,
